hr,rr,stress,time,real_time
hr,rr,stress,time,real_time
83,[0.888],0,00:38:25,00:34:59
82,"[0.864, 0.84]",0,00:38:26,00:35:00
81,[0.816],0,00:38:27,00:35:01
80,[0.724],0,00:38:28,00:35:02
80,"[0.736, 0.712]",0,00:38:29,00:35:02
81,[0.668],0,00:38:30,00:35:03
82,[0.696],0,00:38:31,00:35:04
82,"[0.744, 0.664]",0,00:38:32,00:35:05
82,[0.68],0,00:38:33,00:35:06
83,"[0.688, 0.736]",0,00:38:34,00:35:07
83,[0.68],0,00:38:35,00:35:08
84,"[0.66, 0.632]",0,00:38:36,00:35:09
85,"[0.636, 0.692]",0,00:38:37,00:35:10
85,[0.732],0,00:38:38,00:35:11
85,[0.728],0,00:38:39,00:35:12
85,"[0.676, 0.68]",0,00:38:40,00:35:13
86,[0.76],0,00:38:41,00:35:14
85,[0.776],0,00:38:42,00:35:15
84,"[0.74, 0.696]",0,00:38:43,00:35:16
85,[0.664],0,00:38:44,00:35:17
85,"[0.704, 0.768]",0,00:38:45,00:35:18
84,[0.804],0,00:38:46,00:35:19
83,[0.732],0,00:38:47,00:35:20
83,[0.728],0,00:38:48,00:35:21
83,"[0.74, 0.74]",0,00:38:49,00:35:22
83,[0.712],0,00:38:50,00:35:23
83,"[0.708, 0.744]",0,00:38:51,00:35:24
83,[0.772],0,00:38:52,00:35:25
83,[0.688],0,00:38:53,00:35:26
83,"[0.688, 0.704]",0,00:38:54,00:35:27
83,[0.712],0,00:38:55,00:35:28
83,"[0.752, 0.664]",0,00:38:56,00:35:29
84,[0.656],0,00:38:57,00:35:30
85,"[0.64, 0.668]",0,00:38:58,00:35:31
86,[0.66],0,00:38:59,00:35:32
86,"[0.66, 0.64]",0,00:39:00,00:35:33
87,[0.652],0,00:39:01,00:35:34
87,[0.712],0,00:39:02,00:35:35
86,"[0.76, 0.856]",0,00:39:03,00:35:36
85,[0.792],0,00:39:04,00:35:37
84,[0.82],0,00:39:05,00:35:38
82,[0.832],0,00:39:06,00:35:39
81,"[0.816, 0.728]",0,00:39:07,00:35:40
82,"[0.656, 0.624]",0,00:39:08,00:35:41
83,[0.624],0,00:39:09,00:35:42
83,[0.788],0,00:39:10,00:35:43
84,"[0.728, 0.7]",0,00:39:11,00:35:44
84,[0.652],0,00:39:12,00:35:45
85,"[0.632, 0.648]",0,00:39:13,00:35:46
86,[0.724],0,00:39:14,00:35:48
85,[0.78],0,00:39:15,00:35:49
85,"[0.772, 0.744]",0,00:39:16,00:35:50
84,[0.772],0,00:39:17,00:35:51
83,[0.752],0,00:39:18,00:35:51
83,"[0.756, 0.716]",0,00:39:19,00:35:52
83,[0.788],0,00:39:20,00:35:53
82,[0.788],0,00:39:21,00:35:54
81,"[0.804, 0.728]",0,00:39:22,00:35:55
82,[0.816],0,00:39:23,00:35:56
81,[0.776],0,00:39:24,00:35:57
80,[0.748],0,00:39:25,00:35:58
81,"[0.704, 0.732]",0,00:39:26,00:35:59
81,[0.72],0,00:39:28,00:36:01
81,[0.848],0,00:39:28,00:36:01
80,"[0.776, 0.756]",0,00:39:29,00:36:02
80,[0.764],0,00:39:30,00:36:03
80,[0.672],0,00:39:31,00:36:04
81,"[0.672, 0.66]",0,00:39:32,00:36:05
82,[0.736],0,00:39:33,00:36:06
82,[0.88],0,00:39:34,00:36:07
81,[0.864],0,00:39:35,00:36:08
80,"[0.848, 0.736]",0,00:39:36,00:36:09
80,[0.748],0,00:39:37,00:36:10
80,"[0.756, 0.752]",0,00:39:38,00:36:11
80,[0.724],0,00:39:39,00:36:12
80,[0.74],0,00:39:40,00:36:13
80,"[0.748, 0.808]",0,00:39:41,00:36:14
80,[0.784],0,00:39:42,00:36:15
80,[0.712],0,00:39:43,00:36:16
80,"[0.7, 0.732]",0,00:39:44,00:36:17
80,[0.72],0,00:39:45,00:36:18
81,[0.736],0,00:39:46,00:36:19
81,"[0.72, 0.712]",0,00:39:47,00:36:20
81,[0.744],0,00:39:48,00:36:21
81,"[0.732, 0.76]",0,00:39:49,00:36:22
81,[0.728],0,00:39:50,00:36:23
81,[0.8],0,00:39:51,00:36:24
80,[0.772],0,00:39:52,00:36:25
80,"[0.776, 0.784]",0,00:39:53,00:36:26
80,[0.908],0,00:39:54,00:36:27
78,[0.82],0,00:39:55,00:36:28
78,[0.76],0,00:39:56,00:36:29
78,"[0.792, 0.78]",0,00:39:57,00:36:30
78,[0.76],0,00:39:58,00:36:31
78,[0.728],0,00:39:59,00:36:32
78,[0.832],0,00:40:00,00:36:33
77,"[0.864, 0.776]",0,00:40:01,00:36:34
77,[0.728],0,00:40:02,00:36:35
77,[0.82],0,00:40:03,00:36:37
77,"[0.752, 0.688]",0,00:40:04,00:36:38
79,[0.672],0,00:40:05,00:36:39
80,"[0.692, 0.776]",0,00:40:06,00:36:40
79,[0.86],0,00:40:07,00:36:41
79,[0.84],0,00:40:08,00:36:41
78,[0.804],0,00:40:10,00:36:43
77,[0.86],0,00:40:10,00:36:43
77,"[0.768, 0.688]",0,00:40:11,00:36:44
78,[0.676],0,00:40:12,00:36:45
79,"[0.732, 0.792]",0,00:40:13,00:36:46
78,[0.752],0,00:40:14,00:36:47
79,[0.928],0,00:40:15,00:36:48
78,[0.908],0,00:40:16,00:36:49
78,[0.824],0,00:40:17,00:36:50
77,[0.84],0,00:40:18,00:36:51
76,"[0.848, 0.8]",0,00:40:19,00:36:52
76,[0.804],0,00:40:20,00:36:53
76,[1.044],0,00:40:21,00:36:54
75,[0.968],0,00:40:22,00:36:55
74,[0.824],0,00:40:23,00:36:56
74,[0.796],0,00:40:24,00:36:57
74,[0.868],0,00:40:25,00:36:58
73,"[0.872, 0.796]",0,00:40:26,00:36:59
74,[0.864],0,00:40:27,00:37:00
73,[0.868],0,00:40:28,00:37:01
73,[0.788],0,00:40:29,00:37:02
74,"[0.724, 0.728]",0,00:40:30,00:37:03
75,[0.852],0,00:40:31,00:37:04
75,[0.904],0,00:40:32,00:37:05
75,[0.868],0,00:40:33,00:37:06
74,[0.948],0,00:40:34,00:37:07
73,[0.96],0,00:40:35,00:37:08
72,"[0.808, 0.816]",0,00:40:36,00:37:09
73,[0.796],0,00:40:37,00:37:10
73,[0.724],0,00:40:38,00:37:11
74,[0.74],0,00:40:39,00:37:12
75,"[0.876, 0.872]",0,00:40:40,00:37:13
74,[0.808],0,00:40:41,00:37:14
74,[0.852],0,00:40:42,00:37:15
74,[0.828],0,00:40:43,00:37:16
74,"[0.788, 0.72]",0,00:40:44,00:37:17
75,[0.784],0,00:40:45,00:37:18
75,[0.864],0,00:40:46,00:37:19
75,[0.84],0,00:40:47,00:37:20
75,[0.752],0,00:40:48,00:37:21
75,"[0.8, 0.848]",0,00:40:49,00:37:22
74,[0.78],0,00:40:50,00:37:23
75,[0.76],0,00:40:51,00:37:24
75,[0.828],0,00:40:52,00:37:25
75,"[0.792, 0.816]",0,00:40:53,00:37:27
74,[0.988],0,00:40:54,00:37:28
73,[1.004],0,00:40:55,00:37:29
73,[0.852],0,00:40:56,00:37:30
73,[0.768],0,00:40:57,00:37:30
73,"[0.716, 0.672]",0,00:40:58,00:37:31
74,[0.632],0,00:40:59,00:37:32
76,"[0.628, 0.644]",0,00:41:00,00:37:33
78,[0.644],0,00:41:01,00:37:34
79,[0.832],0,00:41:02,00:37:35
80,[1.132],0,00:41:03,00:37:36
81,"[0.888, 0.844]",0,00:41:04,00:37:37
81,[0.808],0,00:41:05,00:37:38
81,[0.768],0,00:41:06,00:37:39
82,"[0.696, 0.72]",0,00:41:07,00:37:40
82,[0.72],0,00:41:08,00:37:41
82,[0.74],0,00:41:09,00:37:42
81,"[0.74, 0.764]",0,00:41:10,00:37:43
81,[0.836],0,00:41:11,00:37:44
80,[0.812],0,00:41:12,00:37:45
79,[0.78],0,00:41:13,00:37:46
79,[0.836],0,00:41:14,00:37:47
78,"[0.848, 0.864]",0,00:41:15,00:37:48
76,[0.908],0,00:41:16,00:37:49
75,[0.916],0,00:41:17,00:37:50
74,[0.848],0,00:41:18,00:37:51
75,[0.756],0,00:41:19,00:37:52
76,"[0.672, 0.624]",0,00:41:20,00:37:53
77,[0.628],0,00:41:21,00:37:54
79,[0.664],0,00:41:22,00:37:55
80,[0.996],0,00:41:23,00:37:56
81,"[0.988, 0.808]",0,00:41:24,00:37:57
81,[0.7],0,00:41:25,00:37:58
82,"[0.688, 0.704]",0,00:41:26,00:37:59
82,[0.812],0,00:41:27,00:38:00
82,[0.82],0,00:41:28,00:38:01
82,[0.736],0,00:41:29,00:38:02
82,"[0.7, 0.72]",0,00:41:30,00:38:03
82,[0.784],0,00:41:31,00:38:04
81,"[0.824, 0.752]",0,00:41:32,00:38:05
81,[0.816],0,00:41:33,00:38:06
80,[0.776],0,00:41:34,00:38:07
80,[0.744],0,00:41:35,00:38:08
80,"[0.708, 0.76]",0,00:41:36,00:38:09
80,[0.772],0,00:41:37,00:38:10
79,[0.828],0,00:41:38,00:38:11
79,"[0.748, 0.784]",0,00:41:39,00:38:12
79,[0.772],0,00:41:40,00:38:13
79,[0.736],0,00:41:41,00:38:14
80,"[0.712, 0.66]",0,00:41:42,00:38:15
82,[0.636],0,00:41:43,00:38:17
83,"[0.62, 0.624]",0,00:41:44,00:38:18
84,[0.68],0,00:41:45,00:38:19
84,"[0.736, 0.8]",0,00:41:46,00:38:20
83,[0.828],0,00:41:47,00:38:20
83,[0.74],0,00:41:48,00:38:21
83,"[0.656, 0.64]",0,00:41:49,00:38:22
84,[0.628],0,00:41:50,00:38:23
84,"[0.672, 0.724]",0,00:41:51,00:38:24
84,[0.768],0,00:41:52,00:38:25
84,[0.736],0,00:41:53,00:38:26
84,"[0.684, 0.648]",0,00:41:54,00:38:27
85,[0.664],0,00:41:55,00:38:28
85,"[0.688, 0.748]",0,00:41:56,00:38:29
84,[0.748],0,00:41:57,00:38:30
84,[0.708],0,00:41:58,00:38:31
84,"[0.768, 0.784]",0,00:41:59,00:38:32
83,[0.772],0,00:42:00,00:38:33
83,"[0.692, 0.672]",0,00:42:01,00:38:34
84,[0.696],0,00:42:02,00:38:35
84,[0.72],0,00:42:03,00:38:36
83,"[0.784, 0.744]",0,00:42:04,00:38:37
82,[0.812],0,00:42:05,00:38:38
82,[0.76],0,00:42:06,00:38:39
82,"[0.708, 0.68]",0,00:42:07,00:38:40
83,[0.672],0,00:42:08,00:38:41
83,"[0.696, 0.812]",0,00:42:09,00:38:42
83,[0.916],0,00:42:10,00:38:43
82,[0.828],0,00:42:11,00:38:44
82,[0.78],0,00:42:12,00:38:45
81,[0.8],0,00:42:14,00:38:47
81,"[0.752, 0.696]",0,00:42:14,00:38:47
82,[0.656],0,00:42:15,00:38:48
84,"[0.624, 0.612]",0,00:42:17,00:38:50
85,[0.656],0,00:42:17,00:38:50
85,[0.936],0,00:42:18,00:38:51
86,[1.06],0,00:42:19,00:38:52
86,[1.024],0,00:42:20,00:38:53
86,[0.908],0,00:42:21,00:38:54
85,"[0.752, 0.732]",0,00:42:22,00:38:55
85,[0.736],0,00:42:23,00:38:56
84,"[0.74, 0.716]",0,00:42:24,00:38:57
84,[0.728],0,00:42:25,00:38:58
84,[0.764],0,00:42:26,00:38:59
83,[0.8],0,00:42:27,00:39:00
82,"[0.824, 0.748]",0,00:42:28,00:39:02
82,[0.68],0,00:42:29,00:39:02
83,"[0.64, 0.692]",0,00:42:30,00:39:03
83,[1.116],0,00:42:31,00:39:04
83,[0.908],0,00:42:32,00:39:05
83,[0.808],0,00:42:33,00:39:07
83,"[0.72, 0.684]",0,00:42:34,00:39:08
84,[0.668],0,00:42:35,00:39:09
85,"[0.636, 0.62]",0,00:42:36,00:39:10
86,[0.616],0,00:42:37,00:39:10
87,[0.644],0,00:42:38,00:39:11
88,[1.064],0,00:42:39,00:39:12
88,"[0.816, 0.72]",0,00:42:40,00:39:13
88,[0.636],0,00:42:41,00:39:14
88,"[0.644, 0.68]",0,00:42:42,00:39:15
88,[0.72],0,00:42:43,00:39:16
87,"[0.728, 0.788]",0,00:42:44,00:39:17
85,[0.836],0,00:42:45,00:39:18
84,[0.876],0,00:42:46,00:39:19
82,[0.804],0,00:42:47,00:39:20
82,[0.76],0,00:42:48,00:39:21
81,"[0.796, 0.784]",0,00:42:49,00:39:22
80,[0.856],0,00:42:50,00:39:23
81,[0.728],0,00:42:51,00:39:24
81,"[0.68, 0.668]",0,00:42:52,00:39:25
82,[0.688],0,00:42:53,00:39:26
82,[0.792],0,00:42:54,00:39:27
82,[0.952],0,00:42:55,00:39:28
82,"[0.88, 0.764]",0,00:42:56,00:39:29
81,[0.716],0,00:42:57,00:39:30
81,[0.744],0,00:42:58,00:39:31
81,[0.776],0,00:42:59,00:39:32
80,"[0.792, 0.776]",0,00:43:00,00:39:33
80,[0.78],0,00:43:01,00:39:34
79,[0.84],0,00:43:02,00:39:35
78,"[0.828, 0.804]",0,00:43:03,00:39:36
78,[0.816],0,00:43:04,00:39:37
77,[0.828],0,00:43:05,00:39:38
77,[0.832],0,00:43:06,00:39:39
77,"[0.764, 0.832]",0,00:43:07,00:39:40
76,[0.792],0,00:43:08,00:39:41
76,[0.816],0,00:43:09,00:39:42
77,"[0.74, 0.696]",0,00:43:10,00:39:43
78,[0.664],0,00:43:11,00:39:44
80,"[0.644, 0.652]",0,00:43:12,00:39:45
81,[0.756],0,00:43:13,00:39:46
82,[0.812],0,00:43:14,00:39:47
82,[0.916],0,00:43:15,00:39:48
81,[0.828],0,00:43:16,00:39:49
81,"[0.756, 0.764]",0,00:43:17,00:39:50
81,[0.792],0,00:43:18,00:39:51
80,[0.8],0,00:43:19,00:39:52
80,"[0.78, 0.728]",0,00:43:20,00:39:53
80,[0.712],0,00:43:21,00:39:54
81,[0.712],0,00:43:22,00:39:55
80,"[0.768, 0.788]",0,00:43:23,00:39:57
80,[0.74],0,00:43:24,00:39:58
80,[0.736],0,00:43:25,00:39:59
80,[0.776],0,00:43:26,00:39:59
79,"[0.828, 0.764]",0,00:43:27,00:40:00
80,[0.72],0,00:43:28,00:40:01
80,"[0.74, 0.776]",0,00:43:29,00:40:02
79,[0.796],0,00:43:30,00:40:03
79,[0.76],0,00:43:31,00:40:04
79,"[0.732, 0.764]",0,00:43:32,00:40:05
79,[0.776],0,00:43:34,00:40:07
79,[0.824],0,00:43:34,00:40:07
78,[0.784],0,00:43:35,00:40:08
79,"[0.732, 0.744]",0,00:43:36,00:40:09
79,[0.74],0,00:43:37,00:40:10
79,[0.776],0,00:43:38,00:40:11
79,"[0.764, 0.764]",0,00:43:39,00:40:12
78,[0.868],0,00:43:40,00:40:13
77,[0.84],0,00:43:41,00:40:14
77,[0.772],0,00:43:42,00:40:15
78,"[0.716, 0.74]",0,00:43:43,00:40:16
78,[0.76],0,00:43:44,00:40:17
78,[0.912],0,00:43:45,00:40:18
78,[0.8],0,00:43:46,00:40:19
77,"[0.76, 0.836]",0,00:43:47,00:40:20
77,[0.812],0,00:43:48,00:40:21
77,[0.756],0,00:43:50,00:40:23
78,[0.716],0,00:43:50,00:40:23
77,"[0.788, 0.792]",0,00:43:51,00:40:24
77,[0.816],0,00:43:52,00:40:25
78,[0.732],0,00:43:53,00:40:26
77,[0.844],0,00:43:54,00:40:27
76,"[0.832, 0.852]",0,00:43:55,00:40:28
76,[0.756],0,00:43:56,00:40:29
76,[0.756],0,00:43:57,00:40:30
77,"[0.732, 0.764]",0,00:43:58,00:40:31
77,[0.74],0,00:43:59,00:40:32
77,[0.804],0,00:44:00,00:40:33
78,"[0.748, 0.74]",0,00:44:01,00:40:34
78,[0.696],0,00:44:02,00:40:35
79,[0.728],0,00:44:03,00:40:36
78,"[0.808, 0.884]",0,00:44:04,00:40:37
78,[0.808],0,00:44:05,00:40:38
78,[0.74],0,00:44:06,00:40:39
78,"[0.752, 0.74]",0,00:44:07,00:40:40
78,[0.764],0,00:44:08,00:40:41
78,[0.724],0,00:44:09,00:40:42
79,"[0.708, 0.744]",0,00:44:10,00:40:43
79,[0.772],0,00:44:11,00:40:44
78,[0.848],0,00:44:12,00:40:46
78,[0.792],0,00:44:13,00:40:47
78,"[0.736, 0.768]",0,00:44:14,00:40:48
78,[0.772],0,00:44:15,00:40:49
79,[0.736],0,00:44:16,00:40:49
79,"[0.724, 0.796]",0,00:44:17,00:40:50
78,[0.788],0,00:44:18,00:40:51
78,[0.776],0,00:44:19,00:40:52
79,[0.72],0,00:44:20,00:40:53
78,"[0.796, 0.824]",0,00:44:22,00:40:55
78,[0.784],0,00:44:22,00:40:55
78,[0.72],0,00:44:23,00:40:56
78,[0.772],0,00:44:25,00:40:58
78,"[0.804, 0.828]",0,00:44:25,00:40:58
77,[0.772],0,00:44:26,00:40:59
78,"[0.724, 0.756]",0,00:44:27,00:41:00
78,[0.78],0,00:44:28,00:41:01
78,[0.792],0,00:44:29,00:41:02
78,"[0.74, 0.768]",0,00:44:30,00:41:03
78,[0.788],0,00:44:31,00:41:04
78,[0.832],0,00:44:32,00:41:05
78,[0.76],0,00:44:33,00:41:06
78,"[0.748, 0.804]",0,00:44:34,00:41:07
77,[0.816],0,00:44:35,00:41:08
77,[0.788],0,00:44:36,00:41:09
77,[0.736],0,00:44:37,00:41:10
78,"[0.752, 0.764]",0,00:44:38,00:41:11
78,[0.752],0,00:44:39,00:41:12
78,"[0.688, 0.656]",0,00:44:40,00:41:13
80,[0.652],0,00:44:41,00:41:14
81,"[0.664, 0.668]",0,00:44:42,00:41:15
82,[0.664],0,00:44:43,00:41:16
83,[0.716],0,00:44:44,00:41:17
82,[0.804],0,00:44:45,00:41:18
81,"[0.9, 0.82]",0,00:44:46,00:41:19
81,[0.744],0,00:44:47,00:41:20
81,[0.732],0,00:44:48,00:41:21
82,"[0.704, 0.68]",0,00:44:49,00:41:22
83,[0.64],0,00:44:50,00:41:23
85,"[0.616, 0.632]",0,00:44:51,00:41:24
85,[0.704],0,00:44:52,00:41:25
84,[0.82],0,00:44:53,00:41:26
84,"[0.812, 0.704]",0,00:44:54,00:41:28
84,"[0.644, 0.632]",0,00:44:55,00:41:28
85,"[0.612, 0.6]",0,00:44:56,00:41:29
86,[0.684],0,00:44:57,00:41:30
86,[0.792],0,00:44:58,00:41:31
86,"[0.76, 0.684]",0,00:44:59,00:41:32
86,[0.684],0,00:45:00,00:41:33
86,[0.692],0,00:45:01,00:41:34
86,"[0.7, 0.664]",0,00:45:02,00:41:36
87,[0.668],0,00:45:03,00:41:37
86,"[0.704, 0.768]",0,00:45:04,00:41:38
86,[0.74],0,00:45:05,00:41:38
85,[0.708],0,00:45:06,00:41:39
85,"[0.728, 0.752]",0,00:45:07,00:41:40
84,[0.812],0,00:45:08,00:41:41
83,[0.748],0,00:45:09,00:41:42
83,"[0.704, 0.712]",0,00:45:10,00:41:43
83,[0.76],0,00:45:11,00:41:44
82,[0.832],0,00:45:12,00:41:45
82,"[0.76, 0.736]",0,00:45:13,00:41:46
82,[0.756],0,00:45:14,00:41:47
81,[0.852],0,00:45:15,00:41:48
81,"[0.736, 0.688]",0,00:45:16,00:41:49
82,[0.668],0,00:45:17,00:41:50
82,[0.72],0,00:45:18,00:41:51
82,"[0.764, 0.74]",0,00:45:19,00:41:52
82,[0.716],0,00:45:20,00:41:53
82,[0.764],0,00:45:21,00:41:54
82,"[0.74, 0.764]",0,00:45:22,00:41:55
81,[0.724],0,00:45:23,00:41:56
82,[0.692],0,00:45:24,00:41:57
82,"[0.696, 0.76]",0,00:45:25,00:41:58
81,[0.812],0,00:45:26,00:41:59
80,"[0.824, 0.748]",0,00:45:27,00:42:00
80,[0.732],0,00:45:28,00:42:01
81,[0.712],0,00:45:29,00:42:02
81,"[0.692, 0.672]",0,00:45:30,00:42:03
83,[0.656],0,00:45:31,00:42:04
84,"[0.644, 0.692]",0,00:45:32,00:42:05
84,[0.764],0,00:45:33,00:42:06
83,[0.768],0,00:45:34,00:42:07
84,"[0.748, 0.68]",0,00:45:35,00:42:08
84,[0.68],0,00:45:36,00:42:09
83,[0.76],0,00:45:37,00:42:10
82,"[0.824, 0.776]",0,00:45:38,00:42:11
82,[0.784],0,00:45:39,00:42:12
81,[0.788],0,00:45:40,00:42:13
81,"[0.78, 0.692]",0,00:45:41,00:42:14
82,[0.668],0,00:45:42,00:42:15
82,"[0.656, 0.72]",0,00:45:43,00:42:16
83,[0.788],0,00:45:44,00:42:17
82,[0.812],0,00:45:45,00:42:18
82,[0.768],0,00:45:46,00:42:19
81,"[0.784, 0.816]",0,00:45:47,00:42:20
80,[0.784],0,00:45:48,00:42:21
81,[0.732],0,00:45:49,00:42:22
80,"[0.748, 0.752]",0,00:45:50,00:42:23
80,[0.76],0,00:45:51,00:42:24
81,[0.732],0,00:45:52,00:42:26
80,[0.768],0,00:45:53,00:42:27
80,"[0.792, 0.792]",0,00:45:54,00:42:28
80,[0.728],0,00:45:55,00:42:28
80,[0.74],0,00:45:56,00:42:29
79,"[0.92, 0.912]",0,00:45:57,00:42:30
79,[0.768],0,00:45:58,00:42:31
79,[0.684],0,00:45:59,00:42:32
79,"[0.656, 0.676]",0,00:46:01,00:42:34
80,[0.74],0,00:46:01,00:42:34
80,[0.808],0,00:46:02,00:42:35
79,"[0.796, 0.816]",0,00:46:03,00:42:36
79,[0.876],0,00:46:04,00:42:37
77,[0.888],0,00:46:05,00:42:38
77,[0.804],0,00:46:06,00:42:39
76,[0.812],0,00:46:07,00:42:40
76,"[0.8, 0.828]",0,00:46:08,00:42:41
76,[0.78],0,00:46:09,00:42:42
76,[0.768],0,00:46:10,00:42:43
76,[0.804],0,00:46:11,00:42:44
76,"[0.804, 0.732]",0,00:46:12,00:42:45
77,[0.692],0,00:46:13,00:42:46
78,[0.688],0,00:46:14,00:42:47
78,"[0.744, 0.844]",0,00:46:15,00:42:48
78,[0.908],0,00:46:16,00:42:49
77,[0.804],0,00:46:17,00:42:50
77,[0.788],0,00:46:18,00:42:51
77,"[0.784, 0.756]",0,00:46:19,00:42:52
77,[0.772],0,00:46:20,00:42:53
78,[0.7],0,00:46:21,00:42:54
79,"[0.708, 0.784]",0,00:46:22,00:42:55
78,[0.816],0,00:46:23,00:42:56
78,[0.768],0,00:46:24,00:42:57
79,"[0.724, 0.78]",0,00:46:25,00:42:58
78,[0.86],0,00:46:26,00:42:59
77,[0.888],0,00:46:27,00:43:00
76,[0.816],0,00:46:28,00:43:01
76,"[0.764, 0.82]",0,00:46:29,00:43:02
76,[0.892],0,00:46:30,00:43:03
75,[0.8],0,00:46:31,00:43:04
76,[0.724],0,00:46:32,00:43:05
76,"[0.784, 0.78]",0,00:46:33,00:43:06
76,[0.856],0,00:46:34,00:43:07
75,[0.812],0,00:46:35,00:43:08
75,[0.816],0,00:46:36,00:43:09
75,[0.84],0,00:46:37,00:43:10
74,[0.864],0,00:46:38,00:43:11
74,"[0.816, 0.852]",0,00:46:39,00:43:12
74,[0.86],0,00:46:40,00:43:13
74,[0.804],0,00:46:41,00:43:14
74,[0.768],0,00:46:42,00:43:16
74,[0.916],0,00:46:43,00:43:17
72,[1.008],0,00:46:44,00:43:17
71,[0.944],0,00:46:45,00:43:18
71,"[0.844, 0.844]",0,00:46:46,00:43:19
71,[0.844],0,00:46:48,00:43:21
71,[0.84],0,00:46:48,00:43:21
71,[0.82],0,00:46:49,00:43:22
71,[0.872],0,00:46:50,00:43:23
71,[0.84],0,00:46:51,00:43:24
72,"[0.804, 0.792]",0,00:46:52,00:43:25
72,[0.876],0,00:46:53,00:43:26
71,[0.88],0,00:46:54,00:43:27
71,[0.864],0,00:46:55,00:43:28
70,[0.932],0,00:46:56,00:43:29
69,"[0.948, 0.892]",0,00:46:57,00:43:30
69,[0.72],0,00:46:58,00:43:31
70,[0.68],0,00:46:59,00:43:32
71,"[0.664, 0.636]",0,00:47:00,00:43:33
72,"[0.628, 0.624]",0,00:47:01,00:43:34
75,[0.64],0,00:47:02,00:43:35
77,"[0.664, 0.656]",0,00:47:03,00:43:36
79,[0.624],0,00:47:04,00:43:37
81,"[0.684, 0.644]",0,00:47:05,00:43:38
82,[0.64],0,00:47:06,00:43:39
84,"[0.596, 0.588]",0,00:47:07,00:43:40
87,"[0.576, 0.592]",0,00:47:08,00:43:41
88,[0.652],0,00:47:09,00:43:42
88,[0.76],0,00:47:10,00:43:43
88,"[0.736, 0.7]",0,00:47:11,00:43:44
88,[0.732],0,00:47:12,00:43:45
87,"[0.736, 0.7]",0,00:47:13,00:43:46
87,[0.62],0,00:47:14,00:43:47
88,"[0.604, 0.6]",0,00:47:15,00:43:48
89,[0.608],0,00:47:16,00:43:49
90,"[0.656, 0.64]",0,00:47:17,00:43:50
91,"[0.616, 0.592]",0,00:47:18,00:43:51
92,[0.568],0,00:47:19,00:43:52
94,"[0.56, 0.552]",0,00:47:20,00:43:53
96,"[0.548, 0.56]",0,00:47:21,00:43:54
97,"[0.58, 0.572]",0,00:47:22,00:43:55
98,"[0.58, 0.596]",0,00:47:23,00:43:56
99,"[0.556, 0.548]",0,00:47:24,00:43:57
100,[0.564],0,00:47:25,00:43:58
100,"[0.6, 0.624]",0,00:47:26,00:43:59
99,[0.704],0,00:47:27,00:44:00
98,"[0.7, 0.68]",0,00:47:28,00:44:01
97,[0.684],0,00:47:29,00:44:02
96,"[0.68, 0.684]",0,00:47:30,00:44:03
95,[0.68],0,00:47:31,00:44:04
94,[0.708],0,00:47:32,00:44:06
92,"[0.724, 0.784]",0,00:47:33,00:44:06
91,[0.728],0,00:47:34,00:44:07
90,[0.716],0,00:47:35,00:44:08
88,"[0.8, 0.784]",0,00:47:36,00:44:09
87,[0.744],0,00:47:37,00:44:10
87,[0.684],0,00:47:38,00:44:11
87,"[0.628, 0.612]",0,00:47:39,00:44:12
88,[0.724],0,00:47:40,00:44:13
88,[0.9],0,00:47:41,00:44:14
88,"[0.944, 0.748]",0,00:47:42,00:44:15
88,[0.644],0,00:47:43,00:44:16
88,"[0.632, 0.592]",0,00:47:44,00:44:17
88,"[0.576, 0.556]",0,00:47:45,00:44:18
90,[0.548],0,00:47:46,00:44:19
93,"[0.532, 0.528]",0,00:47:47,00:44:20
95,"[0.516, 0.516]",0,00:47:48,00:44:21
98,"[0.508, 0.508]",0,00:47:49,00:44:22
101,"[0.5, 0.496]",0,00:47:50,00:44:23
103,"[0.5, 0.524]",0,00:47:51,00:44:24
103,"[0.556, 0.58]",0,00:47:53,00:44:26
103,"[0.592, 0.596]",0,00:47:53,00:44:26
103,[0.608],0,00:47:54,00:44:27
101,"[0.672, 0.692]",0,00:47:55,00:44:28
99,[0.696],0,00:47:56,00:44:29
97,[0.788],0,00:47:57,00:44:30
95,"[0.876, 0.8]",0,00:47:58,00:44:31
93,[0.776],0,00:47:59,00:44:32
91,[0.784],0,00:48:00,00:44:33
89,[0.796],0,00:48:01,00:44:34
88,"[0.748, 0.852]",0,00:48:02,00:44:35
86,[1.008],0,00:48:03,00:44:36
84,[0.976],0,00:48:04,00:44:37
81,[0.928],0,00:48:05,00:44:38
79,[0.908],0,00:48:06,00:44:39
78,[0.868],0,00:48:07,00:44:40
77,[0.744],0,00:48:08,00:44:41
77,[0.796],0,00:48:09,00:44:42
76,[1.004],0,00:48:10,00:44:43
75,"[0.908, 0.816]",0,00:48:11,00:44:44
75,[0.828],0,00:48:12,00:44:45
75,[0.796],0,00:48:13,00:44:46
75,[0.764],0,00:48:14,00:44:47
76,"[0.676, 0.628]",0,00:48:15,00:44:48
78,[0.624],0,00:48:16,00:44:49
79,[0.676],0,00:48:17,00:44:50
80,[1.136],0,00:48:18,00:44:51
81,[1.048],0,00:48:19,00:44:52
81,"[0.972, 0.808]",0,00:48:20,00:44:53
81,[0.676],0,00:48:21,00:44:54
82,"[0.688, 0.728]",0,00:48:22,00:44:56
82,[0.832],0,00:48:23,00:44:56
